eval_id,timestamp,phase,phi_vintage,z,SSE_measured,SSdU_measured,phi_SSE,phi_SSdU,SSE,SSdU,J,runtime_s,n_flag_not_one,phi_floored,wall_total_s,wall_cases_s,wall_phi_s,wall_build_s,wall_save_s,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12
76,20260802_002342,OPT,5,0.66005747450394736,21881.548450256749,0.71834613541453707,0.91731698909012327,0.93485574676779615,23853.857184048033,0.76840318722773304,31537.889056325363,100.76959500000001,19,0,100.837926,100.83510200000001,2.6999999999999999e-05,0.0024510000000000001,0.0080129999999999993,0.66005747450394736,0,0,-3,-0.29603043154647368,3,3,3,2.3183649022047126,-3,-3,0.16268684324646795
77,20260802_002551,OPT,5,1,18611.494371997731,0.044261801491082498,1,1,18611.494371997731,0.044261801491082498,19054.112386908557,171.12354499999998,29,0,171.226099,171.22303199999999,5.1999999999999997e-05,0.0025950000000000001,0.0084969999999999993,1,0,0,2.6806427685006375,-0.45079263624577987,0.70721735875669023,3,3,0.4747510156387334,-3,-3,3
78,20260802_002906,OPT,5,0.85416415751003227,17277.196779350936,0.098373837676941286,0.98479263584591226,0.99165739159987287,17543.994695401288,0.099201436413670643,18536.009059537995,697.78622400000006,626,0,697.874101,697.87221399999999,3.8000000000000002e-05,0.001506,0.0074830000000000001,0.85416415751003227,5,1,-0.90128539677501918,0.15572720500878798,0.37592975362089726,3,2.2377197272869895,2.025966672504647,3,-1.7605257777245633,-2.4995715244471621
79,20260802_004110,OPT,5,0.64113653943743965,28798.004935109078,2.5491729684170132,0.90767377012383521,0.9256458941158352,31727.263564287117,2.7539396918645109,59266.660482932231,88.040749999999989,17,0,88.102276000000003,88.100194000000002,4.0000000000000003e-05,0.0016800000000000001,0.0074510000000000002,0.64113653943743965,0,0,-3,-2.1883409935433256,3,0.31946947554422889,3,3,-2.999957932199957,-3,-0.19562505733176538
80,20260802_004308,OPT,5,0.93926003230338462,52670.608359358463,1.8563050794672067,0.99728817691842897,0.99899559389284798,52813.830122911946,1.8581714382078782,71395.544504990728,118.66449399999999,31,0,118.754829,118.753259,2.5000000000000001e-05,0.0012310000000000001,0.0082380000000000005,0.93926003230338462,0,0,-3,-1.3697865214241807,-3,-0.48453523724957609,1.4025324855173731,3,-1.4052107737416861,-0.59239919987629952,3
81,20260802_004555,OPT,6,0.78880531167940415,19701.756932924101,0.48888441069126898,0.97210819412673866,0.98396261685626674,20267.041314904793,0.49685262663051277,25235.567581209922,127.15221300000002,20,0,127.227278,127.225742,2.6999999999999999e-05,0.0011800000000000001,0.0076499999999999997,0.78880531167940415,0,0,-3,-3,3,-3,3,1.2302062383406833,3,-3,-3
82,20260802_004829,OPT,6,0.8599887043439719,20068.025497268198,0.030428349791122605,0.98810115036139767,0.99445961031871488,20309.687414014574,0.030597873936147699,20615.666153376049,143.85133999999999,41,0,143.935429,143.93392900000001,2.6999999999999999e-05,0.001152,0.026336999999999999,0.8599887043439719,0,0,-3,-0.9661812231965976,0.7034157637778099,-1.2534186352885426,3,1.5563742119352988,3,-2.595085048012399,3
83,20260802_005121,OPT,6,0.84587260350185212,17769.921615889612,0.042995620377983643,0.98548881661113497,0.99289899133690318,18031.58119743683,0.043303116181124895,18464.61235924808,147.14110299999999,65,0,147.224954,147.22342399999999,2.5999999999999998e-05,0.0011850000000000001,0.0078359999999999992,0.84587260350185212,0,0,2.597703158932763,0.26140138458090562,-3,3,3,1.8570732735184741,3,-3,3
84,20260802_005418,OPT,6,0.68768354459993164,27342.07174642726,0.23823295972205261,0.93670377861917553,0.955768856246206,29189.667395954213,0.24925792273428482,31682.246623297062,108.91924400000001,54,0,108.988703,108.986991,3.1999999999999999e-05,0.001343,0.022686999999999999,0.68768354459993164,0,0,-1.6810231320497511,-3,3,-3,-1.2541939825442396,3,3,3,3
85,20260802_005641,OPT,6,0.74226568600041665,16900.654475790292,5.1463415389808693,0.9577297162177052,0.97313387438752752,17646.580438722172,5.2884209197011893,70530.789635734065,108.383028,43,0,108.457809,108.456013,2.5999999999999998e-05,0.001436,0.0077289999999999998,0.74226568600041665,0,0,-3,-3,3,-1.5734731200066898,3,1.5720384087876511,-0.25331584769859461,-3,-0.22247515285519906
86,20260802_005848,OPT,6,1,38278.492865720807,0.24395881255543297,1,1,38278.492865720807,0.24395881255543297,40718.080991275136,162.81615500000001,106,0,162.91768999999999,162.91600700000001,3.0000000000000001e-05,0.001325,0.013820000000000001,1,0,0,-1.7865441992069753,-1.5716142910010913,3,-3,-3,3,3,3,3
87,20260802_010159,OPT,6,0.9407337489476626,17302.05017830923,0.83410651580771777,0.99796621993953794,0.9993969503353477,17337.310454613864,0.83460982698399611,25683.408724453824,165.79689999999999,60,0,165.898449,165.88787099999999,0.001475,0.0060159999999999996,0.008097,0.9407337489476626,0,0,-1.8935209613224337,-0.5024451190815783,3,3,3,-3,-2.364276708672735,-3,3
